"created_at","state","code","text","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
6,"Michigan","MI","rt kamalaharris president joebiden   believe   woman    freedom  make decisions    body without gover…",0,0,0,0,1,0,0,2,0,2
6,"Ohio","OH","stoolpresidente   reds fan ’d die   season   mets ",0,0,0,1,0,1,0,0,1,0
6,"Washington","WA","rt dbongino today  october 5th 2022  joe biden   worst president  us history",0,0,0,0,0,0,0,1,0,1
6,"Hawaii","HI","stoolpresidente dave portnoy   fj lol",0,0,0,0,0,0,0,0,0,0
6,"Illinois","IL","rt democracynow  veteran 63yearold broadcaster  prominent critic  president ferdinand marcos jr  shot dead near  home  s…",1,0,0,1,0,1,1,2,2,2
6,"Illinois","IL","rt jsteinwapo rokhanna  potential opec cut president biden  make  clear   will stop supplying  saudis  weapon…",0,0,0,0,0,0,0,1,0,1
6,"Arkansas","AR","calltoactivism political witch hunt  going  since trump announced   going  run  president 6 years  proof",1,0,1,1,0,0,1,2,1,1
6,"California","CA","vegafan2022 incoming  drazensmiley great northwest presidential ticket 

sarc",0,0,0,0,0,0,0,0,0,0
6,"California","CA","rt lastofthespins1 losing  😂😂😂
darkbrandon nobodyfuckswithbiden presidentbiden",1,0,0,0,0,1,0,0,1,0
6,"Missouri","MO","rt oann fbi raids  president donald trump project veritas’ james o’keefe trump aid peter navarro  congressman scott perry  fo…",0,0,0,0,0,0,1,2,0,2
6,"Missouri","MO","presidentour sallettuce capeljacqueline goldencurls31 tristansnell antifaoperative   also  pervert … httpstcoiadivz0rnj",1,0,1,0,0,0,0,0,1,0
6,"Illinois","IL","adamparkhomenko  ron desantis lost  2024 gop presidential primary   begun ",0,1,0,0,0,1,0,0,1,1
6,"Washington","WA","rt jrubinblogger   midterms  president  fire whoever pushed   saudi gambit",0,0,0,1,0,0,0,1,0,1
6,"California","CA","rt calltoactivism amazing president biden signed  law  eliminates  statute  limitations  child sex abuse civil suits 

rt…",1,2,1,1,2,1,0,3,1,4
6,"Texas","TX","mikepompeo mr pompeo   run   president  will   vote",1,1,0,0,1,1,1,2,1,2
6,"California","CA","stoolpresidente missed   40 feet  guy better hit  weight room",1,1,1,1,1,1,1,1,2,1
6,"Georgia","GA","justme73forall wplglocal10    great analogy  president biden hadn’t done anything   isn’t even c… httpstcoqbiuxuyndv",0,0,0,0,0,0,0,1,0,1
6,"California","CA","rt foxnews president biden caught  hot mic  florida  one f   biden httpstcofcdatrwxtc",1,0,0,0,0,0,0,1,0,1
6,"Illinois","IL","rt robertkennedyjr dick cheney  vice president  responsible  putting  biodefense research   auspices  dr fauci …",0,0,0,0,0,0,0,2,1,2
6,"Louisiana","LA","rt mikesington floridians presumably maga republican trump supporters give middle finger  president biden even though    flori…",0,0,0,0,0,0,1,1,0,1
6,"Kansas","KS","rt kansasengineer kspe members enjoyed  nspe president visit  kansas city   great chapter event meeting  local leaders …",0,0,0,0,0,0,0,1,0,2
6,"Pennsylvania","PA","rt trumptertoo shaykay1717 jobama  asshole president",1,0,1,0,0,0,0,1,1,1
6,"Tennessee","TN","rt mirandadevine “ claim     visitor logs  president biden’s delaware residence   bunch  malarky”  secret se…",0,1,0,0,1,0,0,2,0,2
6,"Arizona","AZ","united states needs new president  america fire joe biden joe arpio donald trumps impeach",0,0,1,2,0,0,0,2,1,2
6,"Ohio","OH","rt johnrich hey davidhogg111 can  tell us    one invaded anyone  trump  president  seems  ww3  speak  …",0,0,0,0,0,0,1,1,0,1
6,"Minnesota","MN","rt kamalaharris president joebiden   believe   woman    freedom  make decisions    body without gover…",0,0,0,0,1,0,0,2,0,2
6,"California","CA","rt drgjackbrown “ one fucks   biden”

president joe biden
5 oct 2022",0,0,0,0,0,0,0,1,0,1
6,"Pennsylvania","PA","tedcruz real answer american presidents dont control gas prices",0,0,0,0,0,0,0,1,0,1
6,"New Jersey","NJ","rt emilio63973825 joe biden  amazing president 💯  agree 🙋‍♂️",0,0,0,0,0,0,0,1,0,2
6,"Arizona","AZ"," can’t believe  much money  president  giving  ukraine    help   people   count… httpstco9xwnrvb4d9",1,1,0,0,1,0,1,3,0,4
6,"New York","NY","news8 gonna take decades  recover    president",0,0,0,0,0,0,0,1,0,1
6,"Illinois","IL","calltoactivism ’m surprised  hasn’t resigned  much  delicious  judicial power  presidential power… httpstcorij6clmiwh",0,1,0,0,1,1,1,1,1,2
6,"Texas","TX","rt realtuckfrumper   president   harassed  persecuted trump delivers angry rant  hispanic leadership conference htt…",1,0,1,0,0,0,1,1,1,1
6,"New York","NY","rt senseidai today  october 5 2022  donald trump  still  worst president  history  well    corrupt   ig…",0,0,0,0,0,0,1,1,1,1
6,"Illinois","IL","rt paulskallas  people    still   rasputin shit

   target  assassination

 presidents philosoph…",2,0,1,1,0,1,0,0,2,0
6,"Texas","TX","utah sen mitt romney voted  february  convict president donald trump   charge  abuse  power becomin… httpstco8jbcvmdpue",2,0,2,2,0,2,1,1,2,1
6,"New York","NY","normaipresident best president  one knows anything ",0,0,0,0,0,0,0,1,0,1
6,"Massachusetts","MA","rt kwokxian describe   felt   first found   president biden won  2020 election",0,0,0,0,1,0,0,2,0,2
6,"Washington","WA","    compare  former presidents obama  trump  httpstcoe2onzvnmpo",0,0,0,0,0,0,1,0,0,0
6,"Michigan","MI","rt presidentlokii 3 sale drain  cum   😘 httpstcoynfkfhieok",0,0,0,0,0,0,0,0,0,0
6,"North Carolina","NC","rt budrykzack     nickel  every time  10 years  democratic president made  posthurricane show  unity   republican g…",0,1,0,0,0,0,0,3,0,2
6,"Georgia","GA","rt joncoopertweets shouldnt    lot  positive media coverage  president biden right now",0,0,0,0,0,0,0,1,0,1
6,"Florida","FL","rt peterbuschtv  fort myers beach  little salty language   president",0,0,0,0,1,0,0,2,0,1
6,"New York","NY","rt joncoopertweets ive said    ill say   president biden  100 right maga republicans   threat  democracy",2,0,1,2,0,1,0,1,2,2
6,"Texas","TX","rt sentedcruz president biden   democrats insane spending  destroying  longterm savings goals  americans
 
68  millenn…",2,0,0,2,0,1,0,1,2,2
6,"Ohio","OH","bidenswins raise  hand   think  current president   demented   sees dead people   audiencegive   break",0,0,0,1,0,0,1,1,1,1
6,"Kansas","KS","rt lavernspicer    feeling karilake will   first female president",1,1,1,1,1,1,1,2,1,3
6,"Pennsylvania","PA","rodrhall rpsagainsttrump ’m   rod matter  fact 2020 biden  1st democratic presidential nominee ’ve… httpstcohtqmrvekwf",0,0,0,1,0,0,0,2,0,1
6,"Virginia","VA","rt jmeanypants breaking president biden caught   hot mic   wasn’t bragging  sexually assaulting women  actually said “…",1,0,0,0,0,0,0,1,0,1
6,"Pennsylvania","PA","rt stephenm   watching  act  national sabotage  real time carried   president biden   global emergency cutoff …",1,1,1,2,0,2,2,2,2,2
6,"Florida","FL","rt whitehouse president biden  amended  major disaster declaration  florida  extend  time period  100 federal funding f…",1,1,1,1,0,1,1,1,1,3
6,"Georgia","GA","rt foxnews president biden caught  hot mic  florida  one f   biden httpstcofcdatrwxtc",1,0,0,0,0,0,0,1,0,1
6,"North Carolina","NC","rt jojofromjerz  love     president  knows  swearing  fucking appropriate    fucking isn’t",0,0,0,0,1,0,0,1,0,2
6,"California","CA","rt jsteinwapo rokhanna  potential opec cut president biden  make  clear   will stop supplying  saudis  weapon…",0,0,0,0,0,0,0,1,0,1
6,"Michigan","MI","rt calltoactivism amazing president biden signed  law  eliminates  statute  limitations  child sex abuse civil suits 

rt…",1,2,1,1,2,1,0,3,1,4
6,"New York","NY","rt travisallen02 govrondesantis   see president biden  ron desantis together ’s clear  biden   alpha male  can…",0,0,0,0,0,0,0,1,0,1
6,"Utah","UT","mapiavva joyannreid  said   thing  president obama  eight years",0,0,0,0,0,0,0,1,0,1
6,"Oregon","OR","rt curtishouck man desantis behind  presidential seal looks just  perfect httpstcorabgifcjnm",0,1,0,0,1,0,0,2,0,2
6,"Florida","FL","rt cherokeeparks hey president houseplant     strategic oil reserve  

biden  keep draining strategic oil reserve…",0,0,0,0,0,0,0,1,0,3
6,"Oregon","OR","rt oann fbi raids  president donald trump project veritas’ james o’keefe trump aid peter navarro  congressman scott perry  fo…",0,0,0,0,0,0,1,2,0,2
6,"New Mexico","NM","rt therecount president biden compliments gov ron desantis rfl handling   hurricane ian recovery

  governor  done…",0,0,0,1,0,0,0,2,1,2
6,"Florida","FL","rt blueheartedly  thinks president biden    great job",0,0,0,0,0,0,0,1,0,2
6,"Arizona","AZ","rt doggintrump president biden  caught   hot mic today saying nobody fucks  president biden

 think  love   now",1,0,0,0,1,0,0,1,0,2
6,"New York","NY","rt bidenswins president biden  appointed   federal judges    diverse   president   point   admini…",0,0,0,0,0,0,0,1,1,2
6,"North Carolina","NC","rt presidentlokii   know theres free trials   fansly  🤤💦👇 httpstcolen8857lar",0,0,0,0,0,0,0,0,0,0
6,"New Jersey","NJ","potus  jimmy carter must   happy joe biden  president   now  second worst president",0,1,0,0,1,0,0,2,0,2
6,"Kentucky","KY","rt billybaldwin breaking  conservative group  wisconsin  suing president biden  theyre afraid  student loan debt cancela…",0,0,0,1,0,1,0,1,2,1
6,"Oregon","OR","rt walshfreedom every american president   lifetime republican  democrat  obediently bowed  amp curried favor  saudi arab…",0,0,0,0,0,0,0,1,0,1
6,"Texas","TX","rt dubbrik 28stormy annaapp91838450 qualitytweets78  president lives  florida  raided  house  lil  back httpstco…",0,0,0,1,0,0,0,1,1,1
6,"Texas","TX","rt realpfigueiredo please reteet  important 

  brazils lula da silva   really  happening   presidential electi…",0,0,0,0,0,0,0,1,0,1
6,"Oregon","OR","rt kamalaharris president joebiden   believe   woman    freedom  make decisions    body without gover…",0,0,0,0,1,0,0,2,0,2
