"created_at","state","code","text","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"22","New York","NY","rt ericg1247 im  voting   democrats   forgave  wife 20000   student loans

im voting   democrats b…",0,0,0,0,0,0,0,0,0,0
"22","Alabama","AL","ganjaburn ’m voting  nicki minaj  favorite female hiphop artist   amas",0,0,0,0,1,0,0,1,0,2
"22","Oregon","OR","rt zoethedog11 lori chavezderemer  rather please  gun lobby backers  keep oregonians safe    voting   moms demand…",2,0,0,1,1,0,0,1,2,1
"22","Illinois","IL","rt calltoactivism holy sht republicans  congress  livid  president biden called    voting  lower prices  m…",1,0,2,0,0,1,0,2,2,2
"22","Iowa","IA","rt robertcooper58 💙 ’m voting blue  november  many reasons    top three 

1 protecting democracy 
2 preserving aborti…",0,1,0,0,0,1,0,2,0,3
"22","Ohio","OH","rt calltoactivism holy sht republicans  congress  livid  president biden called    voting  lower prices  m…",1,0,2,0,0,1,0,2,2,2
"22","Georgia","GA","youngmoney ’m voting nicki minaj  favorite female hiphop artist   amas",0,0,0,0,1,0,0,1,0,2
"22","Florida","FL","stanminajj ’m voting  nicki minaj  favorite female hiphop artist   amas",0,0,0,0,1,0,0,1,0,2
"22","Florida","FL","nmcaviar ’m voting  nicki minaj  favorite female hiphop artist   amas",0,0,0,0,1,0,0,1,0,2
"22","New Jersey","NJ","rt vegas1000 571  american households pay  federal income tax
call  cynical    possible     ones voting fo…",0,2,0,0,2,2,0,2,2,2
"22","Mississippi","MS","rt proudelephantus   voting  straight red ticket  want  follow  🇺🇸",0,0,0,0,0,0,0,0,0,0
"22","Oregon","OR","rt smc429 just another voting reminder    0 republicans  defended  jewish colleagues  45 went   antisemitic…",0,0,0,0,0,0,0,1,0,1
"22","Missouri","MO","rt thedemocrats early voting  happening across  country right now visit httpstcozkn8fjeoz7  check   can vote early  p…",1,1,0,0,1,1,1,1,1,2
"22","Indiana","IN","rt nickisoicy ’m voting nicki minaj  favorite female hiphop artist   amas   

🚨🚨🚨🚨 gap   small can  get 500 comment…",0,0,0,0,1,0,0,1,2,2
"22","New York","NY","rt btstrendingsong 🔥 im voting  btstwt  favorite pop duo  group amas",0,0,0,0,1,0,1,1,1,1
"22","Texas","TX","rt janet4texas loved   texas voters  wichita falls yesterday   betoorourke rally 

early voting begins monday make yo…",0,0,0,0,0,0,0,0,0,0
"22","New Mexico","NM","rt smc429 just another voting reminder    0 republicans  defended  jewish colleagues  45 went   antisemitic…",0,0,0,0,0,0,0,1,0,1
"22","Arizona","AZ","   anyone  know encounters problems  voting call 8666878683 httpstcohv4pm5l2oo",0,0,0,0,0,0,0,0,0,0
"22","Illinois","IL","rt reputanush   mass voting please rt  reply

1 taylor  405k 5k 
2 hs 400k 38k 

im voting  taylor swift  ar…",0,0,0,0,0,0,0,0,0,1
"22","Texas","TX","nickistreamteam ’m voting  nicki minaj  favorite female hiphop artist   amas",0,0,0,0,1,0,0,1,0,2
"22","Texas","TX","productivebarbz ’m voting  nicki minaj  favorite female hiphop artist   amas",0,0,0,0,1,0,0,1,0,2
"22","New York","NY","rt yoncegeo beyoncerelated halloween   voting  beyoncé  artist   year   amas",0,0,0,0,0,0,0,0,0,0
"22","New York","NY","rt beyllionaire beyoncerelated ball  hard   voting  beyoncé  artist   year   amas",0,0,0,0,0,0,0,0,0,0
"22","Texas","TX","jessicam6946 peggymcdonald65 ’s lifetime lbj👇
civil rights act
voting rights act
medicare
job corp
immigrati… httpstconmaabyoesk",0,0,0,0,0,0,0,0,0,2
"22","California","CA","rt joncoopertweets yes     voting straight blue  2022

 want  see  many   followers    right side  hist…",0,0,0,0,0,1,0,0,0,0
"22","Florida","FL","rt valdemings reason 16   need  retirerubio   wants  block commonsense legislation  protect voting rights  floridians…",0,0,0,0,0,0,0,0,0,2
"22","California","CA","rt euphoriaworid rt  reply 

im voting  btstwt  favorite pop duo  group   amas",0,0,0,0,1,0,1,1,1,1
"22","Georgia","GA","twopointoh14 qpollsandnews   ’m seeing dems  bragging  early voting numbers",0,0,0,0,0,0,0,0,0,1
"22","Arkansas","AR","rt lukerrygf hkhstyles stylezpromo ’m voting  harry styles  artist   year   amas  g",1,0,0,0,0,1,0,0,1,0
"22","Illinois","IL","rt nickistreamteam  fast can  get 800 replies 

— ’m voting  nicki minaj  favorite female hiphop artist   amas  

http…",0,0,0,0,1,0,0,1,0,2
"22","Illinois","IL","rt villainpinks 💜 mubeat deal  blackpink 💜

🎁50 tickets  music core live voting

rules
– 400 likes  rts qrt arent included…",0,1,0,0,2,1,1,1,0,4
"22","Florida","FL","rt smc429 just another voting reminder    0 republicans  defended  jewish colleagues  45 went   antisemitic…",0,0,0,0,0,0,0,1,0,1
"22","Florida","FL","adore  friendship 💜

im voting  music   spheres  coldplay  favorite rock album   amas httpstcoufls0iwqzd",0,1,0,0,4,1,0,3,0,5
"22","Texas","TX","rt calltoactivism holy sht republicans  congress  livid  president biden called    voting  lower prices  m…",1,0,2,0,0,1,0,2,2,2
"22","North Carolina","NC","rt smc429 just another voting reminder    0 republicans  defended  jewish colleagues  45 went   antisemitic…",0,0,0,0,0,0,0,1,0,1
"22","Wisconsin","WI","ronjohnsonwi freedom  healthcare decisions freedom  voting free   poor  homeless  medicare … httpstcor3mknrjube",1,1,1,1,1,1,0,1,1,1
"22","Oklahoma","OK","rt brianbengs south dakota    fired   planning  voting  medicaid expansion  legalizing marijuana   vote f…",1,2,0,0,1,1,1,2,1,2
"22","Illinois","IL","rt beig3bandit shadynickinews flatline4ever1 ’m voting  nicki minaj  favorite female hiphop artist   amas    

’m votin…",0,0,0,0,1,0,0,1,1,2
"22","Missouri","MO","dominion voting machines see one kill ",0,0,0,2,0,1,0,1,1,0
"22","Florida","FL","rt scottpresler joebiden ’m voting republican  november  life   unaffordable  joe biden",0,0,0,0,0,0,0,0,0,0
"22","California","CA","rt ericg1247 im  voting   democrats   forgave  wife 20000   student loans

im voting   democrats b…",0,0,0,0,0,0,0,0,0,0
"22","Washington","WA","joncoopertweets straight red  floods  democrats  voting red ",0,0,0,0,0,0,0,0,0,0
"22","Nevada","NV","rt spearmintsaber dinatitus palmerreport well save  republic  voting every democrat   office   can",0,0,0,0,1,0,0,1,1,1
"22","Georgia","GA","cozmikstar12  care   reason   many others im voting blue 💙

votebluedownballotlocalstatefederal",0,0,0,0,0,1,0,0,0,1
"22","Indiana","IN","rt onlyvotebts7468 humanheart 질 수 없지💜
im voting  music   spheres  favorite rock album   amas",0,0,0,0,2,1,0,1,0,3
