"created_at","state","code","text","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"03","South Carolina","SC","rt daytobehappy amyklobuchar  dead people arent eligible right     voting democrat",0,0,0,0,0,0,0,0,0,1
"04","Georgia","GA","ewerickson sadly  people   thread dont care  warnock  done   person theyre voting ",0,0,0,0,0,1,0,0,1,0
"04","South Carolina","SC","rt ryuminating just 3 hours left  give bts  votes  gap   small    voting team  trying  catch    won…",0,0,0,0,0,0,1,1,2,0
"04","New York","NY","rt 01btsxarmy ⏰ 3 hours left  vote 

make sure  cast   votes voting ends  12pm kst fighting army ✊

🗳 httpstcohmh…",2,1,0,0,1,1,1,1,2,1
"04","Colorado","CO","rt politicsverse just now scotus  just rejected mike lindells bid  fend   defamation lawsuit  dominion voting systems file…",1,0,2,3,0,1,1,1,3,0
"04","California","CA","sportstao sammorril im never voting  sam ",0,0,0,0,0,0,0,0,0,0
"04","New York","NY","rt lauras4t  liberal standards  man isnt really black    voting  gov desantis

   standards   great patriot
h…",0,0,0,0,0,1,0,0,2,1
"04","Florida","FL","rt pattiewalker4  resister duckfutoo  true blue  wants us   get  good trouble  november  voting blue
build …",0,1,0,0,1,1,1,1,0,2
"04","New Hampshire","NH","nh house dems  fired   fight   democracy  fall    power  protect repro rights voting… httpstcofojypvoxrd",1,0,0,1,0,1,0,0,2,2
"04","North Carolina","NC","rt youcanvotenc  need   help organize  manage early voting sites  october early voting sites will  staffed  voting rights…",0,0,0,0,0,0,0,1,0,2
"04","Massachusetts","MA","rt politicsverse just now scotus  just rejected mike lindells bid  fend   defamation lawsuit  dominion voting systems file…",1,0,2,3,0,1,1,1,3,0
"04","Texas","TX","montana judge knocks  republicans’ tighter voting laws
httpstco7o5u1xg2gu",0,0,0,0,0,0,0,0,0,0
"04","Virginia","VA","rt dudcanoe58 voting rights supreme court  dig  claims  racial gerrymandering  alabama httpstcov0kmwihigw",1,1,0,1,0,0,0,0,0,1
"04","Arizona","AZ","rt 01btsxarmy1 ⏰ tma time event

english te 2
⏳️0930am  1030am kst

✅ apps 
✅ get additional 1 voting ticket
✅ complete daily mi…",0,2,0,0,0,0,0,0,0,0
"04","Washington","WA","rt covie93 rick scott    begging  hurricane relief  voting   bill  funds fema",0,0,0,1,0,0,0,0,2,1
"04","New Jersey","NJ","rt elienyc  ’ve said repeatedly   reason people  voting  walker      “policies” lol  temperament …",0,0,0,0,0,0,0,0,0,1
"04","Texas","TX","rt seokjinmylabsss lets goooo armys lets win   bts pls keep voting 

tmarmy uno  bangtan",0,0,0,0,0,0,0,0,0,0
"04","Florida","FL","rt timrunshismouth teampelosi putting  ton  bullshit   bill   just relief  claiming republicans arent voting …",0,0,0,0,0,0,0,0,0,1
"04","California","CA","rt votingbrigade 🚦 mass voting starts now

teamfire less  3 hours left   voting give us  huge number  votes  fight u…",1,0,0,1,0,0,0,0,1,0
"04","Georgia","GA","judewmire vexedinthecity  can’t imagine voting   politician  ’m 18    able  vote  … httpstco0rwjtr6qau",1,1,0,0,1,1,1,1,1,1
"04","Florida","FL","rt alexpadilla4ca republicans  made  habit  voting  measures   help  constituents   trying  take cr…",0,0,0,0,0,0,0,0,0,0
"04","Arizona","AZ","rt ap  montana judge struck   unconstitutional three laws  restricted voting   state saying    evidence  …",0,0,0,0,0,0,0,0,1,0
"04","Connecticut","CT","starting voting daily  ben massengale eastern connecticut conference aow
gobears
⁦stoningtonfb⁩  httpstcok0m119dnvm",0,1,0,0,0,0,0,0,0,0
"04","Texas","TX","rt joyannreid   don’t think  scotus majority will kill  voting rights act return colleges  pre1960s demographics  soli…",0,0,0,1,1,1,0,2,1,2
"04","Tennessee","TN","thirteenfifty tinalou40 mgibbs lgb1060 christianwalk1r dude republicans   voting  ukraine aid fo… httpstcoh15ncihkwg",0,0,0,0,0,0,0,0,0,1
"04","Maine","ME","rt oasisprotocol confidential smart contracts   ability  scale web3 utility  evolve  industries   core

voting  …",0,0,0,0,0,0,0,1,0,3
"04","Florida","FL","rt joyannreid   don’t think  scotus majority will kill  voting rights act return colleges  pre1960s demographics  soli…",0,0,0,1,1,1,0,2,1,2
"04","Virginia","VA","rt lizwheeler  dont know   rest   motherfampckers  im voting  desantis  im  democrat

httpstcomahm8pdx…",0,0,0,0,0,0,0,0,0,1
"04","Arizona","AZ","proudelephantus  wife     registered independents voting republican",0,0,0,0,0,0,0,0,0,0
"04","Michigan","MI","rt joyannreid   don’t think  scotus majority will kill  voting rights act return colleges  pre1960s demographics  soli…",0,0,0,1,1,1,0,2,1,2
"04","Kentucky","KY","rt mayoisspicyy   voting blue    voting   fascists",0,0,0,0,0,1,0,0,0,0
"04","New York","NY","rt votingbrigade 📊 15 mins stats
📍tma popularity award 
⏰1045am kst  1100am kst

added votes
1 bts 5860051 17836 🚨🚨
2  581…",0,1,0,0,1,0,1,1,0,2
"04","Texas","TX","rt joyannreid   don’t think  scotus majority will kill  voting rights act return colleges  pre1960s demographics  soli…",0,0,0,1,1,1,0,2,1,2
"04","California","CA","rt joyannreid   don’t think  scotus majority will kill  voting rights act return colleges  pre1960s demographics  soli…",0,0,0,1,1,1,0,2,1,2
"04","Hawaii","HI","rt chipfranklin breaking matt gaetz says  wants congress  approve funds  help  state recover  hurricane ian  voting ag…",0,0,1,1,1,0,0,2,1,1
"04","Arizona","AZ","rt joyannreid   don’t think  scotus majority will kill  voting rights act return colleges  pre1960s demographics  soli…",0,0,0,1,1,1,0,2,1,2
"04","Texas","TX","rt breaking911 florida man “ don’t know   rest   motherfuers  ’m voting  desantis —  ’m  democrat” 

https…",0,0,0,0,0,0,0,1,0,2
"04","Texas","TX","rt joyannreid   don’t think  scotus majority will kill  voting rights act return colleges  pre1960s demographics  soli…",0,0,0,1,1,1,0,2,1,2
"04","Texas","TX","rt joyannreid   don’t think  scotus majority will kill  voting rights act return colleges  pre1960s demographics  soli…",0,0,0,1,1,1,0,2,1,2
"04","Texas","TX","rt joyannreid   don’t think  scotus majority will kill  voting rights act return colleges  pre1960s demographics  soli…",0,0,0,1,1,1,0,2,1,2
"04","Alabama","AL","rt joyannreid   don’t think  scotus majority will kill  voting rights act return colleges  pre1960s demographics  soli…",0,0,0,1,1,1,0,2,1,2
"04","Texas","TX","rt breaking911 florida man “ don’t know   rest   motherfuers  ’m voting  desantis —  ’m  democrat” 

https…",0,0,0,0,0,0,0,1,0,2
"04","Wisconsin","WI","rt elienyc  ’ve said repeatedly   reason people  voting  walker      “policies” lol  temperament …",0,0,0,0,0,0,0,0,0,1
"04","Michigan","MI","gop gopchairwoman   voting    just shut  seriously",0,0,0,0,0,0,0,0,0,0
"04","Ohio","OH","rt colinmochrie     lovely  people got  invested  voting     superhero movie  fantasy tv casting",0,1,0,0,1,1,1,1,0,1
