"created_at","state","code","text","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
6,"Florida","FL","rt zfonzo blessed  earn  offer   university  temple 🔴⚫️ miamibtwfb pgreat81 jafarwilliams 247sports rivalswoody uane…",0,1,0,0,1,0,0,0,0,4
6,"West Virginia","WV","rt themountaineast 2022 mec womens golf champions glenville state university httpstcokx87gvua7w",0,1,0,0,0,0,0,0,0,1
6,"Missouri","MO","rt firouznaderi  regimes armed thugs  killing students  sharif university  tehran    hell   worlds media
دا…",3,1,1,3,0,2,0,0,3,2
6,"Iowa","IA","rt reuters students  faculty   university  copenhagen greeted nobel chemistry prize winner morten meldal  shared  award…",0,3,0,0,2,0,2,2,0,4
6,"Pennsylvania","PA","rt coachmills412 hs seniors

fafsa opened  october 1st don’t forget  fill    add eastern university   list school c…",0,1,0,0,0,0,0,3,1,2
6,"New York","NY","rt haroldsbro rand paul dropped   baylor university    get  bachelors degree  yet   able  enroll  duke medi…",0,2,0,0,0,0,0,1,0,3
6,"Illinois","IL","rt hunterbritz3 im super excited  announce  commitment  play baseball  oakland city university  want  thank  family frien…",0,2,0,0,1,0,1,1,0,2
6,"Missouri","MO","rt colinruffin1  great conversation  coach gerdeman  coach campbell ’m blessed  d1 offer  lindenwood university coac…",0,1,0,0,1,0,0,1,0,3
6,"Virginia","VA","rt ptiofficial   honor  pakistan  imran khans ehsaas program   featured  stanford university publication   world…",0,1,0,0,0,0,0,1,0,2
6,"Georgia","GA","rt noahgravel1   blessed  say   received  offer  tufts university coachkenn httpstcoxkfucqnks0",0,1,0,0,1,0,0,0,0,4
6,"Colorado","CO","jeffe71 rickcowdrey lavernspicer except every research facility hospital  university disagrees  … httpstcomf6rop55ln",0,1,0,1,0,1,0,1,0,1
6,"New York","NY","rt haroldsbro rand paul dropped   baylor university    get  bachelors degree  yet   able  enroll  duke medi…",0,2,0,0,0,0,0,1,0,3
6,"Illinois","IL"," purdue university student  killed   dorm room   victims roommate   arrested school offici… httpstcocq8enj4k24",0,1,0,0,0,0,0,1,0,1
6,"Virginia","VA","rt nypost university  arizona professor shot  killed  exstudent httpstcoeavewol2zl httpstcosybyse97yq",1,1,0,1,0,1,1,1,1,2
6,"Pennsylvania","PA","suspect arrested  connection  fatal shooting  university  arizona professor httpstcofbnkad8yn7",2,1,0,3,0,1,0,1,3,2
6,"Pennsylvania","PA","north philly mural near temple university 5  broad street philadelphia streetart httpstcosyotvqbfbk",0,1,0,0,0,0,0,0,0,1
6,"South Carolina","SC","rt highbrownobrow brazos county officials relocated  early voting location  texas aampm university’s campus citing low turnout  …",0,1,0,0,0,0,0,1,0,1
6,"California","CA","rt sadizzle    university also anticipating    bitches httpstcoxn9zyicucf",0,1,0,0,0,0,0,0,0,1
6,"Florida","FL","rt shannonrwatts breaking  male professor   department  hydrology  shot  killed   university  arizona campus  tuc…",1,1,0,1,0,1,1,1,1,2
6,"California","CA","rt akheriaty  every major airport   us today   prominent advertisements    city’s private  university hospital…",0,2,0,1,0,1,0,1,0,2
6,"California","CA","purdue university student  arrested   murder charge   roommate  killed   residence hall… httpstcoppp2fuaabe",1,1,1,1,0,1,1,0,1,1
6,"Texas","TX","rt kaydenedwards0 blessed  honored  receive  offer   university  texas    🧡🤘🏾texasmbb chrisbeardut duncanvillebb …",0,1,0,0,1,0,0,0,0,3
6,"Illinois","IL","jhudshow   see  collegeuniversity women",0,0,0,0,0,0,0,0,0,0
6,"Delaware","DE","rt cbsnews  professor   university  arizona  shot  killed  campus wednesday   former student authorities said  su…",1,1,0,1,0,1,1,1,1,2
6,"Florida","FL","rt gsufbrecruits01 🚨 🚨 attention recruits 🚨 🚨 

registration  now open   first home game versus florida aampm university  10152…",1,1,0,0,0,0,0,1,1,2
6,"Texas","TX","rt daltonmerryman   great talk  coachsheffuh ’m blessed  announce    received  offer   university  ha…",0,1,0,0,1,0,0,0,0,5
6,"Illinois","IL","rt 1mortonmission national hispanic college fair  aurora university field trip  fantastic   students  amazing counselors …",0,1,0,0,0,0,1,0,0,2
6,"Texas","TX","rt randpaul “kentucky senator rand paul teams   12time ncaa  american university  kentucky swimmer riley gaines  air  ad…",0,2,0,0,0,0,0,0,0,1
6,"Alabama","AL","wolverbear therealsharty  troy university  else   ",0,1,0,0,0,0,0,0,0,1
6,"Wisconsin","WI","rt theleelabchem first celebration chemkuniversity ucphresearch nobelprize httpstcopqaytyp3u2",0,1,0,0,1,0,1,1,0,1
6,"New York","NY","rt kuffir   year  university  oxford taught   south asians httpstcodbzvx8orlu",0,1,0,0,0,0,0,1,0,1
6,"California","CA","stevenpasholk georgetakei  forgot trump university",0,1,0,0,0,0,1,0,0,1
6,"Wisconsin","WI","katiehobbs horrible news   university  arizona professor dying   hands   gun barely makes  news… httpstcobtkqkmvvey",3,1,2,3,0,1,0,1,3,2
6,"Massachusetts","MA","rt shannonrwatts breaking  male professor   department  hydrology  shot  killed   university  arizona campus  tuc…",1,1,0,1,0,1,1,1,1,2
6,"Missouri","MO","wanna   web3 developer    just applied  alchemy university alchemylearn
applications  open … httpstco5bxaq1pjjz",0,1,0,0,0,0,0,0,0,1
6,"Louisiana","LA","rt theadvocateaca breaking  university  louisiana  lafayette student   critical condition   shot   fight just…",2,1,0,2,0,1,1,0,2,1
6,"North Carolina","NC","rt luckytran congratulations   faculty unions  rutgers   able  reverse  lifting   university’s mask mandate …",0,1,0,0,0,0,0,1,0,2
6,"Texas","TX","breaking news 🚨 canutillo pg  sg kimcruz32  received  offer 1st overall  ottawa university  ottawa… httpstcon6r75fuvuk",0,1,0,0,0,0,0,0,0,3
6,"California","CA","rt seneto99 university professors getting ready  collect  paychecks  making students teach  httpstcogu52bmc2om",0,2,0,0,1,0,1,1,0,2
6,"Colorado","CO","rt twinkuniversity hes  holding   httpstco9dq8noedsd",0,0,0,0,0,0,0,0,0,0
