"created_at","state","code","text","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"03","New Jersey","NJ","rt gracebeluvbts please   forget  push  voting  need  huge gap cause  will mass vote later httpstcoi8iojlabzn",1,1,0,0,1,1,1,1,3,1
"03","California","CA","rt cherijacobus joncoopertweets giving bottled water  voters standing  line  hours waiting  vote  maga shut  voting …",1,1,0,0,1,1,1,1,1,3
"03","Tennessee","TN","rt teamabrams georgia — listen  brandicarlile  vote early starting  first week  early voting  oct 17  oct 23 🗳️
 
commi…",1,1,0,0,1,1,1,1,1,1
"03","Massachusetts","MA","rt stayvotingzone 🆘 emergency

stays remember  🐞 account  asked   create     time  use   stream  🐞…",0,1,0,1,1,1,1,1,1,1
"03","Massachusetts","MA","indieafterbern principled voting    kind  voting  ",0,0,0,0,1,0,0,1,0,1
"03","Nebraska","NE","rt titusnation    republicans justify voting  

minimum wage
voting rights
banning books
banning history
kil…",0,0,0,0,0,0,0,0,1,0
"03","California","CA","elexmichaelson karenbassla rickcarusola boreskes  will  showing   voting  caruso",0,0,0,0,0,0,0,0,0,0
"03","California","CA","rt frakermonica  sons amp son inlaw  white males   late 30s early 40s will  voting  beto  want  daughters …",0,1,0,0,1,1,0,1,1,1
"03","New York","NY","rt staceyabrams georgia —  can protect  right  choose  november  voting  remove brian kemp  office",1,0,0,1,0,1,0,0,1,1
"03","Texas","TX","rt realtuckfrumper michigan gop pushed early voting    trump trash    fraud   rally less  12 hours later https…",1,0,1,0,0,1,1,0,2,0
"03","Kansas","KS","rt covie93 rick scott    begging  hurricane relief  voting   bill  funds fema",0,0,0,1,0,0,0,0,2,1
"03","Florida","FL","rt ojeda4america hey floridians…   feel     republican members  congress voting  fema aid   state…",0,0,1,0,0,0,0,1,0,1
"03","Connecticut","CT","rt staceyabrams  cant overlook  results   case  reinstatement   22k voters substantive changes  voting laws …",0,0,0,1,0,1,0,0,1,1
"03","Florida","FL","rt mmpadellan republicans want 
 ban abortion nationwide
 end social security  medicare
 abolish  va
 suppress voting
 rais…",2,0,1,2,0,2,0,0,4,0
