"created_at","state","code","text","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"02","South Carolina","SC","rt bbcbreaking hurricane ian may  caused substantial loss  life  florida us president biden says  storm heads  south car…",2,0,0,2,0,1,0,1,3,1
"02","New York","NY","‘can’t make  ’ twitter users   field day   vice presidents comments httpstcoqirczv2r5b httpstcotoaak4dfjw",0,0,0,0,0,0,0,0,1,0
"02","California","CA","new board president bea stotzer  lisa trifiletti  evp kim stotzer coro 47th crystal eagle awards gala celebrat… httpstcos8ome8mklv",0,1,0,0,0,0,0,2,0,2
"02","Texas","TX"," working quietly  months president joe biden announced  release  seven americans    impris… httpstcosspujfpg0t",0,0,0,0,0,0,0,1,0,2
"02","New York","NY","rt demopj  former president  el salvador’s soccer federation   sentenced  prison   involvement   yearslong fifa…",2,0,0,1,0,1,0,1,1,1
"02","Pennsylvania","PA","rt bettybowers   republicans  demanded  formerpresident obama  open   marthas vineyard private home  displace…",0,0,0,0,0,0,0,0,1,0
"02","New York","NY","rt gtconway3d nothing  see   just  former president   united states seeking  incite violence   minority leader o…",2,1,0,2,0,1,0,3,3,3
"02","Georgia","GA","rt barackobama happy 98th birthday president carter  dedication  public service   work    cartercenter  done…",0,3,0,0,2,0,1,2,0,5
"02","Washington","WA","aaronjmate secblinken   proceeding  president nuland intended",0,2,0,0,0,0,0,1,0,2
"02","Ohio","OH","actforamerica    longer president  screw ",0,0,0,0,0,0,0,1,0,1
"02","New Jersey","NJ","rt whitehouse hurricane ian update 

president biden   regular contact  state  local officials including  governors  flo…",0,0,0,1,0,0,0,1,1,3
"02","Wisconsin","WI","rt tomphillipsin “ belongs   past  worst president  brazilian history”  man leading lula’s column  são paulo says…",0,0,0,0,0,0,0,2,0,1
"02","Oklahoma","OK","rt rsbnetwork president donald j trump    number one target    proud   fighting     crowd erupts …",1,1,0,0,1,0,1,2,1,2
"02","Texas","TX","rt rockyknowsbest y’  official meetings   ryan watts fan club   dkr  saturdays join  🤘🏽🤘🏽🤘🏽
president
rwfc",0,0,0,0,0,0,0,2,0,2
"02","Texas","TX","rt ronnyjacksontx kamala   idea   border works  ’s never   ’s   useless vicepresident since joe…",0,0,0,0,0,0,0,0,1,0
"02","California","CA","rt tedlieu  insanity lies  racism   former president elaine chao   american",1,0,1,1,0,1,0,1,1,1
"02","California","CA","cyprus ahead  last weeks pride march presidential candidates  next feb election told local press  … httpstcomicbjitlnv",0,0,0,0,1,0,0,0,0,3
"02","California","CA","rt kingalouise trump’s  newsmax beaching  hilary  still claiming  won  will  stop     still president th…",0,0,0,0,0,0,1,1,0,1
"02","Florida","FL","worst president ever",0,0,0,0,0,0,0,1,0,1
"02","New York","NY","rt reallyamerican1  president carters birthday let us  remember   put solar panels   white house  warned america  …",0,3,0,1,2,0,2,2,0,3
"02","Ohio","OH","rt leaderbookfl today president biden included additional florida counties   considered major disaster areas  speaking …",1,0,1,1,0,1,1,1,1,3
"02","Michigan","MI","rt billybaldwin  trump  still president today… ukraine    handed  putin   silver platter

thank god   lead…",0,1,0,1,1,0,1,2,0,3
"02","Texas","TX","rt marinabambaloo happy birthday   wonderful president jimmy carter 
republicans   ashamed     presence   true…",0,2,1,0,3,1,2,3,1,5
"02","California","CA","rt chrislhayes kinda seems like  expresident just posted  death threat aimed  mitch mcconnell… httpstcoielmgkfwd3",2,1,1,2,0,1,1,0,2,0
"02","Vermont","VT","rt chrislhayes kinda seems like  expresident just posted  death threat aimed  mitch mcconnell… httpstcoielmgkfwd3",2,1,1,2,0,1,1,0,2,0
"02","Washington","WA","fuccirader teampelosi   president   loser httpstcoaxv1ghgsfr",0,0,0,0,0,0,0,1,0,1
"02","Texas","TX","president joe biden  2022 60 minutes interview httpstcoaqz4pfeyfj",0,0,0,0,0,0,0,1,0,1
