"created_at","state","code","text","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"04","California","CA","brianorak  really respect  fired   get  good medical practices",0,3,0,1,2,0,1,3,0,3
"04","Louisiana","LA","send  one w  kids can’t fw  nigga   kid   generation  literally   respect",0,1,0,0,1,0,0,1,0,1
"04","California","CA","sleazydrea  didn’t disrespect anything 😭 just cause  called someone else  queen  rap music   end … httpstcostvpdsi5bw",1,0,0,0,1,1,0,0,1,1
"04","Tennessee","TN","elonmusk kasparov63 shut  
norespectnogratitude",0,0,0,0,0,0,0,0,0,0
"04","Georgia","GA","💯💯💯💯💪🏾💪🏾💪🏾💪🏾 motivation coach  much love  respect frfr ❤️",0,1,0,0,2,0,0,2,0,2
"04","Washington","WA","rt bigcory00  want y’  keep trying youngtruth7 y’ tried  disrespect   bruh turned  superman 🎙raidernation  bron…",1,0,0,0,1,0,0,1,1,1
"04","Pennsylvania","PA","rt jessicam6946  president biden throw paper towels  people  puerto rico today     show  respect  compassion like …",0,1,0,1,1,0,0,3,0,3
"04","Illinois","IL","rt sutaorg end
hereby  respectfully urge  institution  strongly condemn  iranian regime’s use  violence  student p…",2,0,0,1,0,1,0,0,2,1
"04","Washington","WA","rt caslernoel  feel like  im  comic  tweets dont get  respect   blue check pundit even though ive called stuff long…",0,2,0,0,1,1,0,1,0,1
"04","Colorado","CO","loudmouthr respectfully disagree  18 year old’s  frontal lobe   fully developed yet    capable… httpstcogkuifuocyu",1,0,0,0,0,0,0,1,1,1
"04","Florida","FL","next time certifiedwngmn come  tampa  don’t show    doorstep  stister card   tf revoked sick   disrespect 😭",1,1,1,0,0,1,0,2,2,1
"04","Michigan","MI","nathaliejacoby1   respect   supreme court except  ketanji brown  pedophile lover",1,3,0,1,2,0,0,2,0,3
"04","Florida","FL","arya7473 winknews   respect      just honest   evil     start inste… httpstcoi0w7eqqj0e",2,2,2,2,2,2,0,2,1,2
"04","California","CA","thebarmyarmy  mutual respect sht pakis beg anyone  come   countrysecurity 😂😂",0,1,0,0,1,1,0,1,1,2
"04","Wisconsin","WI","rt juliannarvivas respectfully  don’t go   beyond  ppl anymore  meet   far   meet   speak    much …",0,0,0,0,0,0,0,1,0,1
"04","Florida","FL","rt damndestbastard every  often twitter   story worth telling

respect",0,1,0,0,1,0,0,1,0,2
"04","Texas","TX","dontjinxit ah alright 3 ’s fair  respect ",0,1,0,0,1,0,0,1,0,2
"04","Nebraska","NE","sdavis81 ericpaulimd  course  didnt interpret disrespect   just humbled   process      delivering end",1,0,0,0,0,1,0,0,1,1
"04","Maryland","MD","  respectfully httpstcony79fe8cfq",0,0,0,0,0,0,0,0,0,0
"04","Louisiana","LA","rt taiiiiii  way herb openly speaks   depression   respectable  don’t find  often especially   man",0,0,0,0,0,1,0,2,1,2
"04","Pennsylvania","PA","nickadamsinusa  can   wife whose rights  respect  also like steak",0,1,0,0,1,0,0,1,0,1
"04","Pennsylvania","PA","rt theprezjtr  don’t want  hustle  want  prosper 

prez thoughts 

respectedrhinos thedhmgroup fitnestofficial mrhd30 pro…",0,1,0,0,1,0,0,1,0,2
"04","Florida","FL","rt drewbmcintyre “  disrespectful  tradition   historical theology    disrespectful   holy spirit    acti…",1,1,1,1,0,1,0,0,1,2
