"created_at","state","code","text","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"29","Wisconsin","WI","rt readthebiongga xxl “ hate htler  ’ll keep  mustache”  adidas httpstcoxb3grj6p5l",1,0,1,1,0,1,0,0,1,0
"29","South Carolina","SC","  matter  fact let  get kanyewest   bet  can get  better growth alone     adidas",0,0,0,0,0,0,0,1,0,1
"29","Washington","WA","  double adidas 😐",0,0,0,0,0,0,0,0,0,0
"29","Tennessee","TN","gbgary54 10bluetruth robotbiden nypost  ’s  though lol ’re literally talking  adidas trying … httpstco66wphztgqr",0,0,0,0,0,0,0,0,0,0
"29","Pennsylvania","PA"," got  adidas    nike ask   care",0,0,0,0,0,0,0,0,0,0
"29","Washington","WA"," just listed  ask   adidas yeezy boost 350 v2 creamtriple white  stockx httpstcomalvxeu3ex",0,1,0,0,1,0,0,1,0,1
"29","Georgia","GA","rt grantcardone  won’t  supporting
 adidas gap balenciaga 

supportfreespeech",0,0,0,0,0,0,0,1,1,1
"29","Georgia","GA"," dear friend  great lawyer posted  original  adidas

httpstcodg22zyfgus",1,0,1,1,1,0,0,1,1,2
"29","Pennsylvania","PA","rt politicsverse list  twitter ad sponsors  haven’t pulled  yet 

aarp
adidas
danone
doordash
general mills
l’oréal usa
mars
mga…",0,0,0,0,0,0,0,2,0,2
"29","Pennsylvania","PA","rt billmaher kanye lost  deals  adidas balenciaga  gap footlocker  worst   yesterday  mic dropped  https…",0,0,0,0,0,1,0,0,2,0
"29","Florida","FL","themistermarcus don’t worry adidas finna sell  without  yeezy name  ",0,1,0,1,0,1,0,1,1,1
"29","Wisconsin","WI","rt sneakernews adidas  making  meme  reality httpstco2zubwkaqtl",0,0,0,0,0,0,0,0,0,0
"29","California","CA","rt weallarewater kanye west eye opening speech   american prison system adidas   cowardice  contemporary celebrities h…",1,0,0,2,0,1,0,1,2,1
"29","California","CA","kanyewest  can say antisemitic things  adidas can’t drop  now  adidas made  eat   words",1,0,0,0,0,0,0,0,1,1
"29","Utah","UT","snkrtwitr adidas can’t  serious💀",0,0,0,0,0,0,0,0,0,0
"29","Missouri","MO","kanyewest will continue  support   discontinue adidas tmax sketchers   gang  pride integrity … httpstco9uhhk3b6ys",1,1,0,1,1,0,0,2,2,3
"29","Texas","TX","rt demetrakaye   give adidas black dollars   knockoff yeezys  might  well buy  white lives matter tshirt   b…",0,1,0,0,1,1,0,1,1,1
"29","Florida","FL","rt adl hate   win  week thousands   supported  fight  antisemitism  sent letters  adidas  need support…",2,0,1,2,0,1,0,0,2,1
