"created_at","state","code","text","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"05","New York","NY","amazing news  just  syracuse university    city  syracuse onondaga county central new york new… httpstcolakvr1ati4",0,1,0,0,0,0,0,1,0,1
"05","Texas","TX","rt duty2warn six bankruptcies charity shut  university deemed bogus failed   casino business   house booed  world se…",1,2,1,1,1,0,1,1,2,2
"05","Georgia","GA","rt mosleyjaden agtg blessed  receive  offer  long island university 🦈krich30 liusharksfb qblack3 jucoffrenzy httpst…",0,2,0,0,1,0,0,0,0,3
"05","Texas","TX","rt robbystarbuck    makes   eip

• stanford internet observatory sio
• university  washingtons center   informed…",0,1,0,0,0,0,0,1,0,2
"05","Wisconsin","WI","rt jackposobiec just outside university  maryland",0,1,0,0,0,0,0,0,0,1
"05","Alabama","AL","rt noliewithbtc new  texas official just moved  early voting site   texas aampm university’s campus   claim   “low…",0,1,0,0,0,0,0,1,0,1
"05","Florida","FL","rt oviedobaseball congratulations  robert mitchell   commitment  wake forest university well deserved 
godeacs 
wakebasebal…",0,1,0,0,0,0,0,0,0,2
"05","Kentucky","KY","rt sensei415 antifaoperative  can think   better reason   go   university  fla       kid  school  …",0,1,0,0,0,0,0,1,0,2
"05","Florida","FL","sunset timelapse  university  west florida httpstcoz7jdyzvkiu",0,2,0,0,0,0,0,0,0,2
"05","Iowa","IA","playmakerdavid homerunpace yankees thejudge44 sounds like  university  california already  ",0,1,0,0,0,0,0,0,0,1
"05","New York","NY","rt noliewithbtc new  texas official just moved  early voting site   texas aampm university’s campus   claim   “low…",0,1,0,0,0,0,0,1,0,1
"05","Ohio","OH","congratulations   junior stud ardyn hopf  committing  play division 1 softball   university  buf… httpstco1nakyqepds",0,1,0,0,0,0,0,0,0,2
"05","Illinois","IL","rt bretbielema great news   university  illinois community credit union  noon tomorrow look   ticket offer  help pack m…",0,2,0,0,0,0,0,1,0,4
"05","Texas","TX","rt igjackson18u congratulations     emcdowell2024   commitment   university  arkansas ’re  proud  …",0,2,0,0,1,0,0,1,0,2
"05","Illinois","IL","rt mattxiv    send  message   sent    hope  columbia university social media manager keeps liking  cock pun…",0,2,0,0,2,0,1,2,0,3
"05","California","CA","rt avatarnews performed   university  southern california spirit  troy marching band usctmb   usc trojans football game u…",0,2,0,0,1,0,0,0,0,3
"05","California","CA","california lutheran university  provide  recognition  jewish holidays   will help jewish stud… httpstcorwxyyz2l2u",0,1,0,0,0,0,0,1,0,3
"05","Georgia","GA","tried  talk   black brian kemp supporter   event  clark atlanta university  told   didnt talk… httpstcoynknpuqhdg",0,1,0,0,1,1,0,1,1,3
"05","Illinois","IL","rt dribram historic fenway park  right around  corner  boston university  tonight  walked   threw   first pit…",0,1,0,0,0,0,0,0,0,1
"05","South Carolina","SC","rt rakease blessed  receive  offer   university  memphis thank   coach hardaway amp  staff   opportunity https…",0,2,0,0,1,0,0,1,0,4
"05","Illinois","IL","rt noliewithbtc new  texas official just moved  early voting site   texas aampm university’s campus   claim   “low…",0,1,0,0,0,0,0,1,0,1
"05","Georgia","GA","rt mattwalshblog incredible turn   catholic university   first stop      woman tour  packed  room  capac…",0,1,0,0,0,0,0,0,0,1
