"created_at","state","code","text","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
6,"California","CA","  wrong  call  female  bitch  hoe  disrespect  meant  using tho",2,0,1,1,0,1,0,0,3,1
6,"California","CA","wearing  kn95   strip club   respect women",0,1,0,0,1,1,0,1,1,1
6,"California","CA","rt drnitinshinde5 🤣 thats  gynecologist   important  life  respect 😇 httpstcofag3jhfo5c",0,1,0,0,1,0,0,2,0,2
6,"Colorado","CO","marknadal im sorry  happened    love     courage  speak   esp  men   heard often madrespect",0,0,0,0,1,0,0,0,0,2
6,"California","CA"," respect  sir 
fuck  loser 🖕🏻",0,1,0,0,1,0,0,2,0,2
6,"Florida","FL","couriernewsroom biden look   boots   schmoe
desantis  cant  get  respect",0,1,0,0,1,0,0,1,0,1
6,"California","CA","romainlister pnutadventures jupiter07133588 fox8nola  respectfully disagree born  raised  northwest louisiana   dont see ",1,0,0,0,0,0,0,0,1,0
6,"Ohio","OH","rt nfl respect 🙌🐐 via nflfilms

stonecoldjones  tombrady httpstcopfz8guzgyk",0,1,0,0,1,0,0,1,0,1
6,"Florida","FL","rt piperk despite  current tragedies murdering  torturing thousands  ukrainians  continue   respect  ukrainian peo…",0,2,0,0,1,0,0,2,0,2
6,"Virginia","VA","coinchainex thank   much  really respectable  theres  team thats talking   good future wa… httpstcou8wo4e4nn7",0,1,0,0,1,0,1,3,0,2
6,"South Carolina","SC","rt moneybaggyo sometimes u gotta take yo respect",0,1,0,0,1,0,0,1,0,1
6,"New Jersey","NJ","   respect  andrade  sammy actually cared   company   wouldn’t  let  escalate… httpstcoumlnkd8xh5",1,1,0,0,1,0,0,1,1,1
6,"Virginia","VA","mexcfans mexcglobal thank   much  really respectable  theres  team thats talking   goo… httpstco6623gyofh3",0,0,1,0,0,0,0,2,1,1
6,"New York","NY"," politicians view black people  imbeciles f’ happened  black culture  black pride  don’t respect… httpstcoezj9aum54z",0,1,0,0,2,1,0,2,1,4
6,"South Carolina","SC","rt adoreclox2 nobody fumbled    just  bad person amp  removed    life respectfully",1,0,1,1,0,1,0,0,1,0
6,"Virginia","VA","thank   much  really respectable  theres  team thats talking   good future waiting  … httpstco86kcjzmllz",0,1,0,0,1,0,1,3,0,2
6,"Georgia","GA","rt chapinatarot    seen  single person  disrespected  talked ill  la santa muerte thrive 

’re  sick  unhap…",1,0,2,1,0,2,0,0,2,0
6,"Florida","FL","barstoolbigcat ucfunitracker  reason  deep passes occasionally work   smu doesn’t respect  pas… httpstcogrzhxgasdp",0,1,0,0,1,0,0,1,0,2
6,"Oklahoma","OK","fraybomb  going  disrespect   call  dumb  anything   challenge   read   afroca… httpstcoqdaada8tu8",2,0,0,1,0,0,0,0,3,0
6,"New York","NY","johndauria6  respect   ’s   mark holy shit 😭😭😭",1,1,1,0,1,0,0,1,1,2
6,"California","CA","tonykhan get  shit together run  respectful organization  everyone understands   business cu… httpstcooiw7id1kt1",1,1,1,0,1,0,1,2,1,2
6,"Illinois","IL","rt jackposobiec fetterman  unfit  serve  must withdraw   race       respect   people    hims…",0,1,0,0,1,1,0,2,2,1
6,"Louisiana","LA"," quite literally just made  youtube video   channel   yall dont respect children     n… httpstcomabkeyf429",0,1,0,0,1,0,0,1,0,1
6,"North Carolina","NC","    georgia politicians fumbling  bag   respective parties first carter  loeffler  now walker",0,0,0,0,0,0,0,0,0,0
6,"Michigan","MI","rt calicojoemlb matt shepard just earned  shit ton   respect

well said httpstcokhzllytpog",1,1,1,0,1,0,0,1,1,1
6,"Oklahoma","OK","rt jrsandlin coaches true accountability isnt generated  rules  regulations   result  relational respect

coaching101 co…",0,2,0,0,1,0,0,2,0,2
6,"Pennsylvania","PA","respect  dnagtfoh  kayshine  dna definitely won  battle last night  bet’s hiphopawards 💯 🔥… httpstcolgemest2ys",1,1,0,0,1,0,0,1,1,1
6,"Rhode Island","RI","rt tomcaron   respect 40 nesn coworkers gathered   photo  eck   final game httpstco7jcjahbgib",0,1,0,0,1,0,0,1,0,1
6,"California","CA","kwakupadmore1 devarts13 shattaronaldo gyaigyimii 🤣🤣🤣🤣🤣🤣🤣😂😂😂😂 respect ronaldo  funny enough  😂😂😂  just h… httpstcok6coisydmu",0,1,0,0,1,0,0,1,0,1
6,"Ohio","OH","hsgvensson doubled  first half stats respect",0,1,0,0,1,0,0,1,0,1
6,"Pennsylvania","PA","rt jackposobiec fetterman  unfit  serve  must withdraw   race       respect   people    hims…",0,1,0,0,1,1,0,2,2,1
6,"New Mexico","NM","rt popsule  can take  joke  can’t  won’t take disrespect disguised   joke ’s  difference",1,0,0,0,0,0,0,0,2,0
6,"Connecticut","CT","ariarfterdark ’re  wrong   respects",0,0,0,0,0,0,0,1,1,1
6,"Nevada","NV","rt ortweines team   bullying   week  respect  may  like different teams    one gold medal team…team ortwe…",0,2,0,0,2,0,1,3,0,3
6,"New York","NY","rt tonyrobite imagine   long distinguished career  respected   peers settling  retirement   grandkid mi…",0,3,0,1,1,1,0,1,1,2
6,"Florida","FL","respect",0,1,0,0,1,0,0,1,0,1
6,"Idaho","ID","rt hoops227nfl nba leader 182 ppg marcus smart disrespected  nba gm survey boston celtics savor quiet practice httpstcoftwujhj…",0,1,1,0,1,2,0,2,0,4
6,"New York","NY","rt sugatalus namgi always speak      respective lyrics   personal work  go  far   harmonise   ot…",0,0,0,0,0,0,0,1,0,0
6,"Massachusetts","MA","nba  stopped watching   starters left respectfully",0,0,0,0,0,0,0,0,0,0
6,"California","CA","rt drnitinshinde5 🤣 thats  gynecologist   important  life  respect 😇 httpstcofag3jhfo5c",0,1,0,0,1,0,0,2,0,2
6,"Texas","TX","lavernspicer    cult    respect   real people  america   piece  shit  ",1,1,1,1,1,0,0,2,2,2
6,"Washington","WA","rt theartofwar6  gotta    disrespectful knockout    boxing 

 httpstcos9mqfcsgnj",2,0,1,1,0,1,0,0,1,0
6,"Illinois","IL","  definitely   tank  respect ",0,1,0,0,1,0,0,1,0,1
6,"Arizona","AZ","rt papitrumpo   respect  real president😎 httpstcojhcxcavq6j",0,1,0,0,1,0,0,3,0,3
6,"Massachusetts","MA","rt sundaedivine ’ll respect marjorie taylor greene’s privacy surrounding  husband filing  divorce     much   re…",1,1,1,1,1,1,1,2,1,1
6,"Texas","TX","rt iamprincekash wasting somebody’s time   highest form  disrespect",1,2,1,2,1,1,1,0,3,1
6,"Michigan","MI","hollywoodlowman   actually  disrespectful  put   milk gross",1,0,2,1,0,1,0,0,2,0
6,"Massachusetts","MA","rt lindseygrahamsc   due respect  elon musk     respect     suggest  needs  understand  facts   rus…",0,1,0,0,1,0,0,3,0,2
6,"Michigan","MI","rt langmanvince lindseygrahamsc   due respect stop sending  money  ukraine  start sending   florida  warmongering…",1,3,0,0,2,0,1,2,0,2
6,"North Carolina","NC","irespecthaters 😂 look kingggcyaaa",0,0,0,0,0,0,0,0,0,0
6,"California","CA","rt bbyshiesty  mouth  disrespectful  im mad  ’s    telling folks  just leave  alone 😂",2,0,2,2,0,3,2,0,3,0
6,"Utah","UT","lehitchhikerkai respectfulmemes    even mean",0,0,0,0,0,0,0,0,0,0
6,"Colorado","CO","keysmindset  dont ever want anything     im done  people  put   disrespect  talk … httpstcoexqdh4y3y4",1,0,0,0,0,0,0,0,1,1
6,"Illinois","IL","rt moneybaggyo sometimes u gotta take yo respect",0,1,0,0,1,0,0,1,0,1
6,"Alabama","AL","rt magsrdoherty genuine question    think teaching   levels   disrespected   profession   us",0,0,0,0,0,0,0,1,0,3
6,"Michigan","MI","rt lhivera  suddenly  immense respect  rod stewart’s talent",0,1,0,1,1,0,1,2,0,4
6,"Texas","TX"," respect  hoe  knows ’s  hoe  dgaf  ’s  hoe",0,1,0,0,1,0,0,1,0,1
6,"Florida","FL","rt jonxdanyy daenerys targaryen speaking high valyrian   first time nothing  respect    iconic scene   history…",0,2,0,0,1,0,0,1,0,1
6,"California","CA","rt lindseygrahamsc   due respect  elon musk     respect     suggest  needs  understand  facts   rus…",0,1,0,0,1,0,0,3,0,2
