"created_at","state","code","text","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"04","Utah","UT","rt e60  details  led   us soccer  nwsl investigation  e60s truth  told  tuesday 
7 pmet  espn",0,1,0,0,0,0,0,1,0,1
"04","Ohio","OH","walsh scores early   lead 10  varsity soccer magssoccer wjwarriors",0,0,0,0,0,0,0,0,0,1
"04","Virginia","VA","rt ap  independent investigation   scandals  erupted   national womens soccer league last season showed  emotional…",0,1,0,0,0,0,0,0,0,1
"04","Illinois","IL","rt donwinslow report details ‘systemic’ abuse  players  women’s soccer httpstcofixt6fxgzm",1,0,1,1,0,1,0,0,1,0
"04","Ohio","OH"," lady rocket soccer team defeats edison 71",1,0,0,0,0,0,0,1,0,0
"04","Pennsylvania","PA"," statement  us soccer said  task force will share  action plan  us soccer membership   public… httpstcoeehmhbm5sm",1,3,0,1,1,0,0,2,1,5
"04","Wisconsin","WI","boys soccer somerset defeated  10",0,0,0,0,0,1,0,0,1,0
"04","Tennessee","TN","rt e60 according   report released today  independent investigation  us soccer   nwsl found   organizations r…",0,1,0,0,1,0,0,1,0,1
"04","Michigan","MI","new story boys varsity soccer beats heritage 1  0 httpstco81bq8v011n",0,0,0,0,0,0,0,1,0,0
"04","Massachusetts","MA","rt tgsports photos grafton boys soccer edges quaboag graftonad boagathletics stevelanava  httpstco2gsoc6gdjr via telegramdotcom",0,0,0,0,0,0,0,0,0,0
"04","Alabama","AL","  kick  9u parent    soccer game   6 minutes left   game plus don’t flip   officia… httpstco6ctxrjlwwy",1,0,0,0,0,0,0,1,1,1
"04","Kentucky","KY","kcd eliminates easternsoccer  moves   face ballard",0,0,0,0,0,0,0,0,0,0
"04","Indiana","IN","rt marksmensports1 congrats   boys soccer team   defeated south spencer   first round game 20  will play   wed…",0,0,0,0,0,1,0,1,1,0
"04","Pennsylvania","PA","msoc recap men’s soccer plays  draw  carlow svc gobearcats

httpstcozpedyhp3fl",0,0,0,0,0,0,0,0,0,0
"04","Georgia","GA","edeberhart   xls go unclaimed id love one  id gladly make  donation   initial cost  soccer … httpstcogfv54ljgft",0,0,0,0,1,0,0,0,0,2
"04","Georgia","GA","rt justwsports  full findings  us soccer’s investigation   nwsl  released  monday 

 172page report outlines  p…",0,1,0,0,0,0,0,0,0,1
"04","Wisconsin","WI","boys soccer baldwinwood defeated unityst croix falls 60",0,0,0,0,0,1,0,0,1,0
"04","Illinois","IL","rt johnsburgsoccer skyhawks prevail  rb   pk shootout 76   3rd place match   krc tourney keeper preston michel saved…",0,1,0,0,1,0,0,0,0,1
"04","Pennsylvania","PA","new story girls varsity soccer beats west allegheny 3  0 httpstcow5neal1hcx",0,0,0,0,0,0,0,0,0,0
"04","Washington","WA","rt heraldnetpreps  winning just one game   2018  2019 seasons  mountlake terrace girls soccer program  experience…",0,1,1,0,1,1,1,1,0,1
"04","Arizona","AZ","rt gwusoccer 🚨 𝗙𝗥𝗘𝗦𝗛𝗠𝗔𝗡 𝗢𝗙 𝗧𝗛𝗘 𝗪𝗘𝗘𝗞 🚨

jacob harris scored  gamewinner  earned  first bigsouthsports weekly award 👊

borntorun…",0,1,0,0,1,0,1,1,0,1
"04","Kentucky","KY","2022 18th district girls soccer tournament 
taylor county 3 marion county 1",0,0,0,0,0,0,0,1,0,0
"04","Wisconsin","WI","boys soccer kenosha indian trail defeated golda meir 100",0,0,0,0,0,1,0,0,1,0
"04","Washington","WA","headed   half   camas ladies   10  prairie ⚽️⚽️⚽️
papermakersoccer 
camashighschool httpstco3cy4euikcu",0,0,0,0,0,0,0,0,0,0
"04","Oregon","OR","diciccomethod ciaramccormack   add even though   separate jurisdiction college soccer  ther… httpstcoighn5z3qb9",0,0,0,0,0,0,0,0,0,0
"04","Oregon","OR","rt theolloydhughes yates recommendations

 teams must say   coach  dismissed 
 us soccer puts teeth   license system …",0,0,0,0,0,0,0,2,0,0
"04","California","CA"," runaroundthefield thing may work  soccer    american football",0,1,0,0,1,0,0,0,0,1
"04","Ohio","OH","amhersts grace bruewer heads   field   ball  lakewood steelegsoccer steelecomets httpstcoaeupg9ojuu",0,0,0,0,0,0,0,0,0,1
"04","Mississippi","MS","rt beadling2009ga day 3  gaeast

🆚 broomfield soccer club
⏰1️⃣0️⃣ pm
📍 westfield 
🏟 grand park sports campus

beadlingsoccer…",0,0,0,0,0,0,0,0,0,0
"04","Texas","TX","mrbeast video idea “biggest game  soccer” 1000 vs 1000😂👍🏼",0,0,0,0,0,0,0,0,0,0
"04","Pennsylvania","PA","penn state women’s soccer suffers 2nd straight loss falling  ohio state   road httpstcojeobpfxun9",1,0,0,1,0,2,0,0,2,0
"04","California","CA","coachmoed gavyn knight 10
crawford high school
class  23
63
180 lbs
dbfssswrk
10 year soccer player
1st… httpstcoofcrw8awpv",0,0,0,0,0,0,0,1,1,1
"04","California","CA","   single   looks like    days will  used  play soccer",0,0,0,0,0,0,0,0,0,0
"04","California","CA","rt bigbroknowsbest just got home  soccer practice   need drained httpstcouvueaz2hen",0,0,0,0,0,0,0,0,0,1
"04","Kentucky","KY","2022 44th district boys soccer tournament 
madison southern 6 berea 0",0,0,0,0,0,0,0,0,0,0
"04","Kansas","KS","rt ajplus police fired successive rounds  tear gas   crowd   indonesian soccer game setting   stampede  killed 125 pe…",0,0,0,1,0,0,0,1,0,1
"04","North Carolina","NC","grattysnack statistically   get mine  ’s     soccer player needs",0,0,0,0,0,0,0,0,1,0
"04","Ohio","OH","rt gurneype 1 v 1 soccer first one  hit  cone   point lots  touches  work  footwork  well   defensive strategy ht…",1,0,0,0,0,0,0,0,1,0
"04","Ohio","OH","rt waterlooath boys soccer final
waterloo 4
brookfield 1",0,0,0,0,0,0,0,0,0,0
"04","Kentucky","KY","18th district boys soccer tournament semifinals tonight  lchs

httpstcoune3ognznr

athleticsmarion… httpstco12itxoynj9",0,0,0,0,0,0,0,0,0,0
"04","Virginia","VA","rt paulibroccoli pauli broccoli amp friends even    soccer team meet  fernando avocados  mexico
paulibroccoli greeni…",0,0,0,0,0,0,0,1,0,0
"04","New Jersey","NJ","rt micheleferris4 today’s becton’s fall coach spotlight   girls varsity soccer coach lenny lewandowski 🐾⚽️🐾⚽️ ⁦bectonhs⁩ ⁦bectonat…",0,0,0,0,0,1,0,1,1,0
"04","Wisconsin","WI","boys soccer winnebago luth acad defeated kewaskum 41",0,0,0,0,0,1,0,0,1,0
"04","Kentucky","KY","rt racerssoccer 👀 𝙁𝙧𝙚𝙨𝙝𝙢𝙖𝙣 𝙤𝙛 𝙩𝙝𝙚 𝙒𝙚𝙚𝙠 maryhardy 

theraceison🏇 mvcsports httpstcozzdawc11dh",0,0,0,0,0,0,0,0,0,0
"04","Wisconsin","WI","boys soccer kewaskum defeated mayville 20",0,0,0,0,0,1,0,0,1,0
"04","Michigan","MI","philomenssoccer gameday
  live streaming todays match check  page 👇👇
📺 live streaming ► httpstcorwim9fewkd",0,0,0,0,0,0,0,0,0,0
"04","Michigan","MI","rt emusoccer 9  emu 10 ohio

maddieofarrell flicks one past  keeper   eagles   early 10 lead

emueagles  1team1he…",0,0,0,0,0,0,0,1,0,1
"04","South Dakota","SD","🚨home event alert🚨
⚽️fill  stands⚽️

 playoff time  boys soccer

1 huron tigers vs 16 brandon… httpstcop77hdgcsbq",0,1,0,0,0,0,0,1,0,0
"04","Pennsylvania","PA","rt ndcrusaders congratulations  best  luck   senior soccer players ryan kom jude de la calzada  james holzschuh yesterda…",0,1,0,0,1,0,1,0,0,1
"04","Florida","FL","soccerinsider kaufsports don’t matter  like  spanish andor european analysts better 🤷🏻‍♂️",0,0,0,0,0,0,0,1,0,1
"04","Pennsylvania","PA","delayed 90 seconds 76995
2022 topps mls soccer hobby 12box case
source ebay listing
reason sold  steel c… httpstcoyybthufn6m",0,0,0,1,1,1,0,0,2,2
"04","Illinois","IL","rt gbwsoccer 🚨 gameday 🚨

 return  conference play today
🆚 hinsdale central
⏰ 630
🏟️ memorial park

going    great night …",0,0,0,0,0,0,0,0,0,0
