"created_at","state","code","text","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"08","Connecticut","CT","rt jeffkerrcbs  disrespect donovan mcnabb gets   app 

  great qb  many many years  philadelphia still rewatch  …",1,0,0,0,0,0,0,0,1,0
"08","New Jersey","NJ","rt therickydavila georgia senator reverend raphael warnock   decent intelligent kind  classy man  represents  respectfully…",0,0,0,0,2,0,0,2,0,4
"08","Missouri","MO","rt dril  respect youir beliefs  much jack  motion theres  possible way  opinion can totally suck  hard",0,2,0,0,1,0,0,1,1,1
"08","Texas","TX","rt ninagrewal97 please please   conflate basic decency   bare minimum  care  love basic respect   grounds   pu…",0,1,0,0,2,0,0,1,1,3
"08","Virginia","VA","rt gorillarilla much love  respect charleswoodson woodsonwhiskey raiders httpstcoqqq94oka6t",0,1,0,0,2,0,0,1,0,2
"08","California","CA","rt rgiii  og deionsanders asked   put  cook book away   will show   respect   earned  cutondime25  wish …",0,1,0,0,1,0,0,2,0,1
"08","Minnesota","MN","jpforsoccer don’t disrespect zlatan like ",1,0,0,0,0,0,0,1,1,1
"08","Florida","FL","ploppyd1cker   sonic dyed  hair blue   respect   teacher",0,1,0,0,1,1,0,2,0,2
"08","Georgia","GA","rt nextlevelbb playersrememberyour teammates can like    respect   goal    respected  earn respect  wor…",0,1,0,0,1,0,0,1,0,2
"08","California","CA","rt weilan8133 part 2 crmyimmortalyuzu 

  old conclusion    know  tech    respect   less possibili…",0,1,0,0,1,0,0,1,0,1
"08","New Jersey","NJ","rt sweatieangle reclining nudely used    perfectly respectable activity  women  big yoga pant invented  errand  force u…",1,1,0,1,0,0,0,2,1,2
"08","Illinois","IL","rt skynews  species  increased including   common blue   holly blue  154  120 increases respectively https…",0,0,0,0,0,1,0,0,0,1
"08","Illinois","IL","rt whotfissim yall  like “ love hard”  offer  communication empathy understanding  respect just obsession masked  love",0,1,0,0,2,0,0,3,0,5
"08","Arizona","AZ","bit  advice

respect   world will follow",0,1,0,0,1,0,0,2,0,1
