"created_at","state","code","text","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"14","New York","NY","nathaliejacoby1 yes  country isnt functional enough  ensure hell get   deserves  therefore also   president ",1,0,1,1,0,1,0,1,1,1
"14","New Jersey","NJ","rt january6thcmte breaking  select committee unanimously votes  subpoena donald j trump former president   united states …",0,0,0,0,0,0,1,3,1,2
"14","Ohio","OH","president bidens use   word armageddon shows  degree  ingrained superstition  suffer nuclear war will… httpstcoozq7txgy2r",0,0,0,2,0,0,0,2,3,4
"14","Missouri","MO","rt elienyc liz cheney  saying accurately  without accountability  future presidents  learned    install people …",0,1,0,0,0,0,0,1,0,1
"14","Texas","TX","smooveb1969 d08ef2df608d4a8  boss   idiot like  installed president httpstcosn5icipja3",0,0,1,0,0,0,0,1,1,1
"14","Pennsylvania","PA","rt skynewsbreak  committee investigating  us capitol riots  6 january 2021  voted  subpoena former president donald trump…",0,0,0,0,0,0,1,2,1,1
"14","Michigan","MI","rt walshfreedom just  reminder donald trump   first president  american history  lost  election  refused  concede ref…",0,0,0,0,0,2,1,1,2,1
"14","California","CA","rt hcrichardson dod said trump   make  order wow mcentee types   wow president signed  wow wow wow wow hath",0,0,0,0,0,0,1,1,0,1
"14","California","CA","ronnyjacksontx  hes  president 
b  committed  crime  2  3
c supporting trump   real disgrace",2,0,1,0,0,1,1,4,2,4
"14","Michigan","MI","rt msunews following president stanley’s resignation  msu  msu board  trustees  released  statement httpstcomwatdo2xr…",0,1,0,0,0,1,1,2,1,2
"14","Arizona","AZ","rt resistmagagop donald john trump  worst president ever",0,0,1,0,0,0,1,1,1,1
"14","Pennsylvania","PA","rt obinwosu one thing  admire  peter obi   fact   sees  role  president like  serious job     going…",0,0,1,1,0,0,0,3,1,3
"14","Florida","FL","rt ap  jan 6 panel ended  10th session   vote  subpoena former president donald trump  testimony

  obligated …",1,1,0,0,1,1,2,3,2,2
"14","Nevada","NV","rt brendannyhan    attempted selfcoup autogolpe   emerge spontaneously  direct effort   president   united s…",0,0,0,0,0,0,0,2,0,3
"14","Oregon","OR","rt muellershewrote today will go   history  former president lost  scotus   espionage case   former president wil…",0,0,0,1,0,2,0,1,3,1
"14","Florida","FL","thehill  many  nothingburgers   stop harassing  best president   lifetime",1,0,0,0,0,0,0,1,0,1
"14","Arizona","AZ","rt joebiden   first year  office  protected  lands  water   american president since john f kennedy   pre…",0,0,1,0,0,0,0,2,1,1
"14","California","CA","rt gordinsuzie donald john trump   will always   best president   history   united states",0,0,1,0,0,0,1,2,1,2
"14","New Jersey","NJ","rt ladymac65 trump loves  idea  testifying  jan 6 committee source close   former president httpstcoxb5ecvbqbo …",0,0,0,0,0,0,1,2,0,1
"14","California","CA","rt theglowingstars   week  nury martinez became council president  ordered  massive raid   sepulveda basin  …",1,1,0,1,0,0,1,2,1,2
"14","Massachusetts","MA","rt alexbruesewitz  january 6th committee  provided  evidence  president trump  anything     “violence”  occ…",1,0,0,1,0,1,1,2,1,1
"14","Texas","TX","rt mikepompeo instead  begging opec  delay  production cut    election president biden  support drilling  …",1,1,1,1,0,1,0,1,2,2
"14","California","CA","  happened  america  every person responsible including  sitting president   arrested  con… httpstcomjizzv0sso",0,0,0,0,0,0,0,2,0,3
"14","Indiana","IN","rt jenmercieca wow gt

asked  answered  guess president pelosi handled ",0,0,0,0,0,0,1,1,0,1
"14","Florida","FL","govrondesantis potus thank  president biden",0,0,0,0,0,0,0,1,0,1
"14","Minnesota","MN"," want  go  record  say  endorse garcelleb  president     minimum  best friend 

rhobh",0,0,0,0,1,0,0,2,1,2
"14","Massachusetts","MA","rt methsanders actual footage  joe biden playing basketball   university  delaware thatsmypresident httpstcoc87bsi7t71",0,2,0,0,1,0,0,0,0,3
"14","Texas","TX","rt jaydon225 bashirahmaad   still losing peter obi   choice peterobiforpresident2023",1,0,1,1,0,1,0,0,2,1
"14","New Hampshire","NH","rt bbscats thankyou 🇺🇲🇺🇲president donald j trump🇺🇲🇺🇲 
 sacrificing  much  give us patriots 4 years  memories  can look back…",0,0,0,0,0,0,1,1,0,1
"14","New York","NY","ladies  gentlemen    first female president",0,0,0,0,0,0,0,1,0,2
"14","Washington","WA","rt joyannreid welp…  5minute montage  jan 6 committee just played leads    conclusion  america    president …",0,0,0,0,0,0,0,2,0,1
"14","Illinois","IL","capsgirl1969 briantylercohen   heartbreaking   president     side  safety law  order   country",0,0,0,0,0,0,0,2,0,1
"14","Washington","WA","rt katiephangshow rexchapman draws    battle  addiction  respond  sean hannity playing  voicemail president joe biden…",1,0,0,0,0,0,0,1,2,1
"14","Michigan","MI","rt cspan repkinzinger  newly obtained secret service message   day shows  angry president trump    outcome …",1,0,1,0,0,0,1,2,1,2
"14","Kansas","KS","rt stoolpresidente ’s  sad day ’s  bad day may   understatement   year    httpstcoaurlonwfru",1,0,1,1,0,1,0,0,1,0
"14","Mississippi","MS","rt msavaarmstrong  democrats    president trump  treasonous
 must  held accountable",0,0,0,0,0,0,1,2,0,2
"14","Tennessee","TN","rt jojofromjerz  guy    first “president”   impeached twice  first  plot  coup  first    home searche…",1,0,0,0,0,0,1,1,0,1
"14","New York","NY","rt katiephangshow rexchapman draws    battle  addiction  respond  sean hannity playing  voicemail president joe biden…",1,0,0,0,0,0,0,1,2,1
"14","Georgia","GA","rt 3yearletterman january6thcmte    “ guy”   president  diplomatic immunity  please bear  mind   coming…",1,1,0,1,0,0,0,2,0,2
"14","Georgia","GA","rt repswalwell ’s now clear speakerpelosi  forced  assume  role  president  january 6  president trump refused  act…",0,0,0,1,0,1,1,1,2,1
"14","New Jersey","NJ","rt january6thcmte  january 5th secret service  aware  increased chatter focused  vice president pence  particular wheth…",0,0,0,0,0,0,0,2,1,1
"14","Tennessee","TN","rt sarahlongwell25 liz cheney gave   whole career   moment   put forward  motion  subpoena former president trump…",0,2,0,0,0,0,1,1,1,3
"14","Arkansas","AR","rt davidfrum decisive irrefutable documentary evidence   45th president   united states tried  overthrow  us constitutio…",0,1,0,1,0,0,0,3,1,3
"14","New Jersey","NJ","rt mkraju 82yearold patrick leahy  president pro tempore  taken   dcarea hospital   will remain overnight  …",0,0,0,1,0,1,0,2,0,1
"14","Mississippi","MS","rt endwokeness ukraine  russian bombings 

nope   oakland california  vice president’s hometown httpstcotibuxtajdh",0,0,0,0,0,0,0,1,1,1
"14","Alabama","AL","rt desertyosemite jojofromjerz trump made sure  hogtie  national guard   blamed speaker pelosi 
  president control…",0,0,0,1,0,0,1,2,0,2
"14","North Carolina","NC","scotus shows trump  door just nine days  former president asked justice thomas  take  maralago docs c… httpstcodcosjkmhx4",0,0,0,0,0,0,1,2,0,2
"14","Florida","FL","govrondesantis govrondesantis 4 president httpstcosatxqiltgp",0,0,0,0,0,0,0,1,0,1
"14","Michigan","MI","rt tomcottonar one year ago president biden  promising  american people  inflation  peaked hell     

bidens w…",1,0,1,2,0,1,0,1,2,2
"14","Georgia","GA","rt wterrence  love  president trump",0,0,0,0,1,0,1,1,0,2
"14","Arizona","AZ","rt repswalwell ’s now clear speakerpelosi  forced  assume  role  president  january 6  president trump refused  act…",0,0,0,1,0,1,1,1,2,1
"14","Arizona","AZ","rt pbmnews leak key witness  moved maralago boxes  president donald trumps orders identified 

httpstcotpzryls3sn",0,0,0,0,0,0,0,2,1,1
"14","California","CA"," president went   boyfriend’s job   weren’t    days 😭",0,0,0,0,0,0,0,1,0,2
"14","Arkansas","AR","last year  accepted  invitation  attend president biden’s infrastructure bill signing   white house … httpstcokpkrsoupti",0,2,0,0,1,0,0,2,0,3
"14","Florida","FL","rt ronnyjacksontx  january 6th committee    control subpoenaing president trump   disgrace  want  destroy trump …",1,0,1,0,0,1,1,2,1,1
"14","Colorado","CO","rt walshfreedom just  reminder donald trump   first president  american history  lost  election  refused  concede ref…",0,0,0,0,0,2,1,1,2,1
"14","California","CA","rt repkarenbass “local workers can   first  line   jobs thanks  karen”  potus 

thank  president biden  workin…",0,0,0,0,0,0,0,1,0,1
"14","New York","NY"," january6thcmte unanimously votes  subpoena donald trump former president   us  provide evidence… httpstcoquyhdmxxum",0,0,0,0,0,0,1,2,1,2
"14","Arkansas","AR","tomcottonar soft  crime

 voted   impeachment   president   united states  america invite… httpstcoryuxanyqzy",1,1,0,0,1,0,1,3,2,3
"14","Tennessee","TN","rt dfbharvard  pathetic clowns  voted  subpoena former president trump

 best believe  

    despise donal…",1,0,2,0,0,1,1,1,3,1
"14","Virginia","VA","rt votevets good time  remind everyone  joe biden  donald trumps president",0,2,0,0,1,0,1,2,0,2
"14","Montana","MT","potus dear mr president    even  urgent note many  us  wondering    going    mag… httpstcozx4uxwcm2r",0,1,0,1,0,0,1,1,1,2
"14","Texas","TX","rt joycewhitevance pelosi  horrendous     instigation   president   united states",0,0,0,0,0,0,0,2,1,2
"14","Michigan","MI","rt coolresistercat  president 🇺🇸",0,0,0,0,0,0,0,1,0,1
"14","New York","NY","jeffdc5  many times tonight donald trump became  president   america   gave    dream",0,0,0,0,0,0,1,1,0,1
"14","Massachusetts","MA","rt whitehouse president biden’s inflation reduction act takes  biggest step forward  climate  american history",0,0,0,1,0,0,0,1,1,2
"14","New York","NY","rt shanlonwu  wrote  thedailybeast  afternoon  jan 6 committee’s issuing  subpoena  former president donald trump makes…",0,0,0,0,0,0,1,2,1,1
"14","Michigan","MI","tedcruz  definitely   pice  trash   president",0,0,1,0,0,1,0,1,1,1
"14","Colorado","CO","rt endwokeness nancy pelosi threatening  knock   president   united states

“’ve  waiting  … ’m gonna punch …",2,0,1,2,0,1,1,2,2,2
"14","Arizona","AZ","rt sarahlongwell25 liz cheney gave   whole career   moment   put forward  motion  subpoena former president trump…",0,2,0,0,0,0,1,1,1,3
