"created_at","state","code","text","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
6,"Ohio","OH","rt maggiemyan  table  contents  sally yates report best describes just  horrific  abuse   nwsl amp womens soccer  g…",2,0,2,2,0,2,1,0,2,0
6,"Indiana","IN","ryo nishina makes  20 chsmenssoccer  theo pending minutes   2nd half 

33 minutes left   game",0,0,0,0,0,0,0,0,0,0
6,"Oregon","OR","rt andrewdasnyt  portland thorns used    model  everything  womens pro soccer    america now  team  …",0,0,0,0,0,0,0,1,0,1
6,"New Jersey","NJ"," seen guhoyasmsoccer   special things   goal 15 seconds   game now ’s  new one kyle… httpstcoefxngb4zfi",0,0,0,0,1,0,0,0,0,1
6,"California","CA"," youre   hard time keeping devops sre  ops straight     keen understanding  soccer t… httpstcodyk9bq5fe1",0,1,0,0,0,0,0,1,0,1
6,"Ohio","OH","msoc    half dubcmsoccer leads capital 10  second half  underway wearedubc d3soccer httpstcodzqohgw642",0,0,0,0,0,0,0,0,0,0
6,"Pennsylvania","PA","mpagirlssoccer kevin approved httpstcoxltixeglen",0,0,0,0,0,0,0,0,0,0
6,"Wisconsin","WI","usm varsity boys soccer comes away wit  win today  heritage christian 

usmsocial usmathleticsad… httpstcors7t7ufzed",0,0,0,0,0,0,0,1,0,1
6,"New York","NY","“american soccer   history” 

explain  nerd",0,0,0,0,0,0,0,1,0,1
6,"Kentucky","KY","voices high energy higher ⬆️ 

🆚 gctigersoccer
📍 campbellsville ky
🕣 835pm et
📺 httpstcoktil9fswtf
📊… httpstcorizglzklra",0,0,0,0,0,0,0,0,0,0
6,"Ohio","OH","varsity boys soccer  connor tobin blast doesn’t make     defender 1031 remaining httpstcojnqsjwx8cg",1,0,0,1,0,0,1,1,1,1
6,"California","CA","rt packers lets kit  

imagining  packers inspired soccer kits   get ready  play  spursstadium  london ⚽🏈 

gopackg…",0,1,0,0,1,0,1,1,0,1
6,"Kansas","KS","rt bvswboyssoccer great first half keep   pressure   second
protectthepack httpstco8juubswdl9",0,0,0,0,0,0,0,0,1,0
6,"Massachusetts","MA","gsoccer auburn 2 leicester 0 frazier scores twice  send rockets past wolverines auburnrockets wolverinesleic httpstcosjwz6wy7je",0,0,0,0,0,0,0,0,0,0
6,"North Carolina","NC","final 

glmsoccer wins  crosstowncup match  impathletics 31 httpstcopwr1ujkvrm",0,0,0,0,0,0,0,0,0,0
6,"New York","NY","boys varsity soccer 32  chenango forks  oaupdate",0,0,0,0,0,0,0,0,0,0
6,"Massachusetts","MA","rt espn  national womens soccer league  facing multiple accusations  sexual harassment  coercion

north carolina courage defe…",1,0,1,1,0,1,0,0,1,2
6,"Kentucky","KY","loucolsoccer soccerahs amazonstitans   effort",0,0,0,0,0,0,0,0,0,1
6,"Michigan","MI","colts win

tcvarsitysoccer defeats clarkston 10  cap  oaared play

 boys  now ranked 1️⃣3️⃣  … httpstcohhyabslacr",0,1,0,0,0,0,0,1,0,0
6,"Massachusetts","MA","rt cmsprincipal1 great day   soccer games  dmsleadlearner   titans  dms   always  great rivalry  competition…",1,1,0,0,0,0,0,0,2,0
6,"Colorado","CO","rt joneyunt  little birdie just told   hfathletics soccer   40  greeley  central tigers closing   31  …",0,0,0,0,0,0,0,0,0,0
6,"Nevada","NV","rt ktrain11  actually dont  words   recent nwslus soccer report 

  hard  read    triggering   …",1,0,0,0,0,0,0,0,1,0
6,"Missouri","MO","rt gorloksports gorloks win webstersoccer wins  sixth straight   defeated spalding   road   final score  20  im…",0,1,0,0,1,1,1,0,1,1
6,"Michigan","MI","rt unifiedstangs first unified soccer game   success🧡🧡🧡  proud  everyone   hard fought 1211 win  howell  stang…",0,2,0,0,2,0,0,1,0,2
6,"Texas","TX","imyouthsoccer count  ",0,0,0,0,0,0,0,1,0,1
6,"Texas","TX","rt txstatesoccer ❄️winter id camp❄️
🗓️december 10th amp 11th
👥8th grade girls amp older
📍bobcat soccer complex
🌐httpstco2elpev2oui https…",0,0,0,0,0,1,0,0,0,0
6,"Pennsylvania","PA","rt billbeckner  game   moved  wednesday night  gcc  part   doubleheader   girls

gccboyssoccer slsathlet…",0,0,0,0,0,0,0,0,0,0
6,"California","CA","rt thegistusa two  one  go 👋

 portland timbers  thorns fc  announced  president  soccer gavin wilkinson  presi…",0,0,0,0,0,0,0,1,0,1
6,"Idaho","ID"," just started following soccer   bradyjordanwoods   soccer world   insanity",1,0,1,1,0,1,0,0,1,0
6,"Indiana","IN","rt millernationad boys soccer sectional final score   millers win noblesville beats pendleton heights 50 millers vs hse  satur…",0,1,0,0,1,0,1,0,0,1
6,"California","CA","rt ucawomenssoccer back  home tomorrow  bears host jacksonville state  7 pm tomorrow also marks  pups   pitch game bri…",0,1,0,0,0,0,0,0,0,0
6,"Indiana","IN","rt rhitsports mens soccer  fightin engineers returned home  beat anderson 30   brace  takezo kelly kelly now sits 4th…",0,0,0,0,0,0,0,0,0,0
6,"Minnesota","MN","rt ehsboyssoccer gameday tomorrow  boys take  roady  hopkins 500  will see   edinahornets 🚨🚨🏟🏟💚💚😈😈 httpstcoj…",0,1,0,0,0,0,0,0,0,0
6,"Ohio","OH","rt lanternsports lantern reporter robbie mackinnon brings    action   17 ohio state mens soccers 32 victory  …",0,1,0,0,1,0,0,2,0,3
6,"Michigan","MI","rt miprepzone boys soccer tcvarsitysoccer finishes  oaa red title season  10 win  ctownsoccer gtgt httpstco6f0v2d1msv…",0,0,0,0,0,0,0,1,0,1
6,"Pennsylvania","PA","rt marywoodmsoccer 10  conference play got us feeling like…

extremely proud   lads  20 result    tricky  resilien…",1,3,1,1,2,1,1,2,1,2
6,"Michigan","MI","boys varsity soccer defeats chippewa valley 31 tonight  remain tied  first place  mac red  ike

gotars",0,0,0,0,0,0,0,0,0,0
6,"Tennessee","TN","pezgirl74 901soccerpod  dad wouldve whooped  butt   belt  id tried  whopper  ",1,0,0,1,0,0,0,0,2,0
6,"New York","NY","ohmatokita2ndac richcoastrican  americans either dont know   soccer players   couldnt place th… httpstcofxtsvlk4uv",0,0,0,0,0,0,0,0,0,0
6,"Texas","TX","blinn womens soccer team loses  northeast texas 21 httpstcotdvplg2jvw",0,0,0,0,0,0,0,1,0,0
6,"California","CA","oxnard united soccer club  looking add coaches   staff   interested contact director  coaching chris… httpstcoe9efj7mu6g",0,0,1,0,0,1,0,2,0,4
6,"Minnesota","MN","danielgothits  forgetting  2022 qatar soccer world cup mate",0,0,0,0,0,0,0,1,0,1
6,"Florida","FL","indoorsoccerdr1 yeah ’s  good add",0,1,0,0,1,0,1,1,0,1
6,"Texas","TX","clifford wins 50  mens soccer shuts  dbu httpstcowupeoa5qmn",0,0,0,0,0,0,0,0,0,0
6,"California","CA"," scoring went back  forth  kingsmen soccer tied cms 33

lumbrano torres  johnston  scored… httpstcokepy7xpjkz",0,0,0,0,0,0,0,0,0,0
6,"Utah","UT","rt byusoccerw breck   beautiful placement🤩 httpstcot7c3wkclet",0,0,0,0,1,0,0,0,0,1
6,"Texas","TX","rt tcusoccer one team one mindset one game   time 😈

gofrogs httpstcoqj6gufqwny",0,1,0,0,0,0,0,1,0,0
6,"Massachusetts","MA","boys soccer frontier easthampton tie 22  state titlegame rematch photos
httpstcobohl7xltsc",0,0,0,0,0,0,0,0,0,0
